TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20200807200782,2,8,22,1,0,0,0
20200807200782,3,7,22,1,0,0,0
20200807200782,4,14,22,2,0,0,0
20200807200782,5,49,20,1,0,0,0
20200807200785,1,36,18,1,0,0,0
20200807200785,2,42,20,2,0,0,0
20200807200785,3,5,22,2,0,0,0
20200807200788,1,61,19,2,0,0,0
20200807200788,2,68,28,2,0,0,0
20200807200789,1,28,19,2,0,0,0
20200807200790,1,60,19,2,0,0,0
20200807200792,1,41,18,1,0,0,0
20200807200792,2,37,20,2,0,0,0
20200807200792,3,17,22,2,0,0,0
20200807200792,4,7,22,2,0,0,0
20200807200795,1,45,18,1,0,0,0
20200807200795,2,34,20,2,0,0,0
20200807200803,1,56,18,2,0,0,0
20200807200803,2,80,24,1,0,0,0
20200807200805,1,38,19,2,0,0,0
20200807200808,1,34,18,1,0,0,0
20200807200808,2,34,20,2,0,0,0
20200807200808,3,4,22,2,0,0,0
20200807200808,4,1,22,2,0,0,0
20200807200810,1,32,18,1,0,0,0
20200807200810,2,65,26,2,0,0,0
20200807200810,3,85,26,2,60,0,0
20200807200812,1,61,19,1,0,0,0
20200807200813,1,41,19,2,0,0,0
20200807200814,1,56,18,2,0,0,0
20200807200814,2,68,20,1,0,0,0
20200807200816,1,53,18,2,0,0,0
20200807200816,2,53,20,1,0,0,0
20200807200822,1,45,18,2,0,0,0
20200807200822,2,52,20,1,0,0,0
20200807200822,3,7,22,1,0,0,0
20200807200824,1,71,18,1,0,0,0
20200807200824,2,50,20,2,0,0,0
20200807200824,3,16,22,2,0,0,0
20200807200827,1,45,19,1,0,0,0
20200807200834,1,34,18,1,0,0,0
20200807200834,2,32,20,2,0,0,0
20200807200834,3,1,22,2,0,0,0
20200807200835,1,36,18,1,0,0,0
20200807200835,2,38,20,2,0,0,0
20200807200835,3,15,22,2,0,0,0
20200807200835,4,10,22,1,0,0,0
20200807200835,5,2,22,1,0,0,0
20200807200843,1,26,19,2,0,0,0
20200807200852,1,51,18,1,0,0,0
20200807200852,2,42,20,2,0,0,0
20200807200852,3,11,22,2,0,0,0
20200807200852,4,29,25,1,0,0,0
20200807200854,1,50,19,2,0,0,0
20200807200865,1,28,18,1,0,0,0
20200807200865,2,30,20,2,0,0,0
20200807200865,3,10,22,2,0,0,0
20200807200865,4,4,22,2,0,0,0
20200807200867,1,43,19,1,0,0,0
20200807200868,1,35,18,1,0,0,0
20200807200868,2,7,22,2,0,0,0
20200807200868,3,6,22,2,0,0,0
20200807200868,4,5,22,1,0,0,0
20200807200871,1,58,18,1,0,0,0
20200807200871,2,54,20,2,0,0,0
20200807200872,1,52,19,2,0,0,0
20200807200873,1,51,18,2,0,0,0
20200807200873,2,19,22,2,0,0,0
20200807200873,3,17,22,2,0,0,0
20200807200875,1,78,18,1,0,0,0
20200807200875,2,65,20,2,0,0,0
20200807200876,1,41,19,2,0,0,0
20200807200879,1,60,19,1,0,0,0
20200807200888,1,53,19,1,0,0,0
20200807200889,1,52,18,1,0,0,0
20200807200889,2,52,20,2,0,0,0
20200807200890,1,63,19,1,0,0,0
20200807200893,1,80,18,1,0,0,0
20200807200893,2,68,20,2,0,0,0
20200807200898,1,59,19,1,0,0,0
20200807200904,1,65,19,1,0,0,0
20200807200906,1,37,18,1,0,0,0
20200807200906,2,35,20,2,0,0,0
20200807200906,3,5,22,2,0,0,0
20200807200906,4,2,22,1,0,0,0
20200807200908,1,43,18,1,0,0,0
20200807200908,2,41,20,2,0,0,0
20200807200908,3,10,22,2,0,0,0
20200807200908,4,7,22,2,0,0,0
20200807200911,1,74,18,1,0,0,0
20200807200911,2,66,20,2,0,0,0
20200807200915,1,51,18,1,0,0,0
20200807200915,2,47,20,2,0,0,0
20200807200915,3,15,22,1,0,0,0
20200807200921,1,41,18,2,0,0,0
20200807200921,2,41,20,1,0,0,0
20200807200921,3,13,22,1,0,0,0
20200807200921,4,10,22,1,0,0,0
20200807200921,5,8,22,2,0,0,0
20200807200924,1,51,19,2,0,0,0
20200807200925,1,25,18,2,0,0,0
20200807200925,2,24,21,1,0,0,0
20200807200928,1,61,18,1,0,0,0
20200807200928,2,80,24,1,0,0,0
20200807200928,3,80,24,2,0,0,0
20200807200929,1,64,19,1,0,0,0
20200807200929,2,57,21,2,0,0,0
20200807200931,1,27,19,1,0,0,0
20200807200933,1,35,18,1,0,0,0
20200807200933,2,30,21,2,0,0,0
20200807200934,1,70,18,1,0,0,0
20200807200934,2,68,20,2,0,0,0
20200807200935,1,58,18,2,0,0,0
20200807200935,2,61,20,1,0,0,0
20200807200936,1,34,18,1,0,0,0
20200807200936,2,33,20,2,0,0,0
20200807200936,3,1,22,1,0,0,0
20200807200940,1,85,19,2,60,0,0
20200807200947,1,50,19,1,0,0,0
20200807200949,1,67,18,2,0,0,0
20200807200949,2,77,20,1,0,0,0
20200807200954,1,71,18,2,0,0,0
20200807200954,2,69,20,1,0,0,0
20200807200955,1,33,18,2,0,0,0
20200807200955,2,39,20,1,0,0,0
20200807200955,3,7,22,2,0,0,0
20200807200955,4,2,22,2,0,0,0
20200807200960,1,75,18,1,0,0,0
20200807200960,2,76,20,2,0,0,0
20200807200961,1,69,19,2,0,0,0
20200807200966,1,33,18,2,0,0,0
20200807200966,2,36,20,1,0,0,0
20200807200970,1,61,18,2,0,0,0
20200807200970,2,2,23,1,0,0,0
20200807200973,1,60,18,1,0,0,0
20200807200973,2,55,20,2,0,0,0
20200807200978,1,51,18,2,0,0,0
20200807200978,2,14,22,1,0,0,0
20200807200978,3,11,22,2,0,0,0
20200807200980,1,85,19,1,60,0,0
20200807200980,2,60,22,2,0,0,0
20200807200980,3,62,26,1,0,0,0
20200807200981,1,42,19,1,0,0,0
20200807200984,1,49,18,2,0,0,0
20200807200984,2,57,20,1,0,0,0
20200807200984,3,12,22,2,0,0,0
20200807200987,1,62,18,1,0,0,0
20200807200987,2,66,20,2,0,0,0
20200807200994,1,47,18,1,0,0,0
20200807200994,2,6,22,1,0,0,0
20200807200994,3,1,22,1,0,0,0
20200807200994,4,40,21,2,0,0,0
20200807200995,1,48,19,2,0,0,0
20200807200997,1,25,18,1,0,0,0
20200807200997,2,47,24,2,0,0,0
20200807200997,3,20,25,2,0,0,0
20200807200997,4,14,25,2,0,0,0
20200807201008,1,75,19,1,0,0,0
20200807201009,1,74,18,1,0,0,0
20200807201009,2,37,22,1,0,0,0
20200807201016,1,39,19,1,0,0,0
20200807201024,1,52,19,1,0,0,0
20200807201029,1,62,18,1,0,0,0
20200807201029,2,64,20,2,0,0,0
20200807201032,1,53,18,2,0,0,0
20200807201032,2,56,20,1,0,0,0
20200807201036,1,80,18,1,0,0,0
20200807201036,2,74,20,2,0,0,0
20200807201036,3,46,22,2,0,0,0
20200807201037,1,42,19,1,0,0,0
20200807201037,2,42,21,2,0,0,0
20200807201037,3,14,40,1,0,0,0
20200807201039,1,80,19,2,0,0,0
20200807201049,1,50,18,2,0,0,0
20200807201049,2,55,20,1,0,0,0
20200807201049,4,19,22,1,0,0,0
20200807201051,1,30,18,2,0,0,0
20200807201051,2,39,20,1,0,0,0
20200807201051,3,10,22,1,0,0,0
20200807201055,1,43,18,2,0,0,0
20200807201055,2,53,20,1,0,0,0
20200807201055,3,7,22,2,0,0,0
20200807201055,4,14,26,2,0,0,0
20200807201057,1,66,18,1,0,0,0
20200807201057,2,66,20,2,0,0,0
20200807201065,1,66,18,1,0,0,0
20200807201065,2,85,24,2,60,0,0
20200807201066,1,63,18,1,0,0,0
20200807201066,2,62,20,2,0,0,0
20200807201069,1,57,18,1,0,0,0
20200807201069,2,58,20,2,0,0,0
20200807201073,1,80,19,2,0,0,0
20200807201074,1,50,18,2,0,0,0
20200807201074,2,42,20,1,0,0,0
20200807201074,3,17,22,2,0,0,0
20200807201074,4,7,22,2,0,0,0
20200807201077,1,34,18,1,0,0,0
20200807201077,2,30,20,2,0,0,0
20200807201077,3,9,22,2,0,0,0
20200807201077,4,7,22,2,0,0,0
20200807201077,5,13,40,2,0,0,0
20200807201078,1,38,18,1,0,0,0
20200807201078,2,41,20,2,0,0,0
20200807201079,1,76,19,1,0,0,0
20200807201080,1,69,18,2,0,0,0
20200807201080,2,68,20,1,0,0,0
20200807201086,1,63,18,1,0,0,0
20200807201086,2,64,20,2,0,0,0
20200807201089,1,47,18,2,0,0,0
20200807201089,2,80,24,2,0,0,0
20200807201091,1,67,18,2,0,0,0
20200807201091,2,57,20,1,0,0,0
20200807201094,1,27,18,1,0,0,0
20200807201094,2,58,24,2,0,0,0
20200807201094,3,64,24,1,0,0,0
20200807201094,4,24,25,1,0,0,0
20200807201095,1,77,18,1,0,0,0
20200807201095,2,74,20,2,0,0,0
20200807201097,1,49,18,2,0,0,0
20200807201097,2,51,20,1,0,0,0
20200807201097,3,26,22,1,0,0,0
20200807201097,4,21,22,2,0,0,0
20200807201097,5,12,22,1,0,0,0
20200807201099,1,41,18,2,0,0,0
20200807201099,2,42,20,1,0,0,0
20200807201099,3,11,40,2,0,0,0
20200807201101,1,48,18,2,0,0,0
20200807201101,2,46,20,1,0,0,0
20200807201101,3,11,22,1,0,0,0
20200807201102,1,56,18,1,0,0,0
20200807201102,2,56,20,2,0,0,0
20200807201113,1,41,18,1,0,0,0
20200807201113,2,41,20,2,0,0,0
20200807201113,3,9,22,1,0,0,0
20200807201113,4,6,22,2,0,0,0
20200807201113,5,4,22,1,0,0,0
20200807201114,1,53,18,2,0,0,0
20200807201114,2,55,20,1,0,0,0
20200807201114,3,20,22,1,0,0,0
20200807201114,4,16,22,2,0,0,0
20200807201114,5,15,22,1,0,0,0
20200807201114,6,20,30,2,0,0,0
20200807201117,1,42,18,1,0,0,0
20200807201117,2,39,20,2,0,0,0
20200807201117,3,8,22,1,0,0,0
20200807201117,4,5,22,1,0,0,0
20200807201121,1,31,18,1,0,0,0
20200807201121,2,31,20,2,0,0,0
20200807201122,1,80,18,1,0,0,0
20200807201122,3,56,22,1,0,0,0
20200807201123,1,48,18,2,0,0,0
20200807201123,2,51,20,1,0,0,0
20200807201123,3,25,22,1,0,0,0
20200807201124,1,30,18,1,0,0,0
20200807201124,2,29,20,1,0,0,0
20200807201125,1,70,19,2,0,0,0
20200807201127,1,76,18,1,0,0,0
20200807201127,2,69,20,2,0,0,0
20200807201129,1,26,18,2,0,0,0
20200807201129,2,26,20,1,0,0,0
20200807201129,3,2,22,1,0,0,0
20200807201129,4,6,22,2,0,0,0
20200807201129,5,50,24,2,0,0,0
20200807201129,6,21,25,1,0,0,0
20200807201130,1,59,19,2,0,0,0
20200807201132,1,60,19,1,0,0,0
20200807201133,1,69,18,1,0,0,0
20200807201133,2,66,20,2,0,0,0
20200807201133,3,33,22,2,0,0,0
20200807201133,4,35,26,1,0,0,0
20200807201136,1,80,19,2,0,0,0
20200807201143,1,44,18,1,0,0,0
20200807201143,2,43,20,2,0,0,0
20200807201143,3,7,22,2,0,0,0
20200807201143,4,11,22,1,0,0,0
20200807201144,1,85,19,1,60,0,0
20200807201146,1,43,18,2,0,0,0
20200807201146,2,71,24,1,0,0,0
20200807201146,3,72,24,2,0,0,0
20200807201146,4,1,22,2,0,0,0
20200807201147,1,65,18,2,0,0,0
20200807201147,2,25,22,1,0,0,0
20200807201148,1,27,18,2,0,0,0
20200807201148,2,5,22,1,0,0,0
20200807201155,1,40,18,2,0,0,0
20200807201155,2,36,20,1,0,0,0
20200807201159,1,46,18,2,0,0,0
20200807201159,2,61,20,1,0,0,0
20200807201159,3,7,22,1,0,0,0
20200807201160,1,35,18,1,0,0,0
20200807201160,2,36,21,2,0,0,0
20200807201160,3,7,22,2,0,0,0
20200807201160,4,37,28,1,0,0,0
20200807201160,5,39,28,1,0,0,0
20200807201162,1,29,18,2,0,0,0
20200807201162,2,33,20,1,0,0,0
20200807201162,3,4,22,1,0,0,0
20200807201165,1,54,18,2,0,0,0
20200807201165,2,18,22,2,0,0,0
20200807201168,1,62,18,1,0,0,0
20200807201168,2,61,20,2,0,0,0
20200807201170,1,40,18,2,0,0,0
20200807201170,2,40,20,1,0,0,0
20200807201175,1,48,19,1,0,0,0
20200807201176,1,26,18,1,0,0,0
20200807201176,2,23,20,2,0,0,0
20200807201176,3,2,22,2,0,0,0
20200807201176,4,6,22,2,0,0,0
20200807201176,5,0,22,1,0,0,0
20200807201177,1,65,19,1,0,0,0
20200807201178,1,43,18,1,0,0,0
20200807201178,2,46,20,2,0,0,0
20200807201178,3,9,22,2,0,0,0
20200807201178,4,8,22,2,0,0,0
20200807201178,5,7,22,2,0,0,0
20200807201179,1,67,18,2,0,0,0
20200807201179,2,72,20,1,0,0,0
20200807201182,1,69,19,2,0,0,0
20200807201183,1,64,18,1,0,0,0
20200807201183,2,60,20,2,0,0,0
20200807201184,1,76,19,2,0,0,0
20200807201189,1,32,18,2,0,0,0
20200807201189,2,32,20,1,0,0,0
20200807201189,3,1,22,1,0,0,0
20200807201192,1,67,18,1,0,0,0
20200807201192,2,67,20,2,0,0,0
20200807201195,1,31,18,2,0,0,0
20200807201195,2,32,20,1,0,0,0
20200807201195,3,2,22,1,0,0,0
20200807201197,1,71,19,2,0,0,0
20200807201197,2,75,20,1,0,0,0
20200807201197,3,53,22,2,0,0,0
20200807201197,4,65,25,1,0,0,0
20200807201202,1,71,18,1,0,0,0
20200807201202,2,70,20,2,0,0,0
20200807201203,1,35,18,2,0,0,0
20200807201203,2,44,20,1,0,0,0
20200807201203,3,11,22,2,0,0,0
20200807201203,4,9,22,1,0,0,0
20200807201207,1,40,18,2,0,0,0
20200807201207,2,41,20,1,0,0,0
20200807201207,3,2,22,2,0,0,0
20200807201207,4,0,22,2,0,0,0
20200807201209,1,35,18,1,0,0,0
20200807201209,2,33,20,2,0,0,0
20200807201209,3,7,22,1,0,0,0
20200807201209,4,1,22,2,0,0,0
20200807201214,1,46,18,1,0,0,0
20200807201214,2,45,20,2,0,0,0
20200807201214,3,14,22,2,0,0,0
20200807201214,4,11,22,1,0,0,0
20200807201218,1,85,19,2,60,0,0
20200807201222,1,65,19,2,0,0,0
20200807201226,1,72,18,2,0,0,0
20200807201226,2,74,20,1,0,0,0
20200807201234,1,51,18,2,0,0,0
20200807201234,2,56,20,1,0,0,0
20200807201236,1,63,19,2,0,0,0
20200807201241,1,40,18,2,0,0,0
20200807201241,2,7,22,1,0,0,0
20200807201242,1,85,19,2,60,0,0
20200807201249,1,36,18,1,0,0,0
20200807201249,2,34,20,2,0,0,0
20200807201249,3,3,22,2,0,0,0
20200807201249,4,2,22,2,0,0,0
20200807201252,1,73,19,1,0,0,0
20200807201253,1,36,18,1,0,0,0
20200807201253,2,35,20,2,0,0,0
20200807201253,3,8,22,2,0,0,0
20200807201253,4,5,22,1,0,0,0
20200807201268,1,31,19,1,0,0,0
20200807201271,1,42,18,2,0,0,0
20200807201271,2,44,20,1,0,0,0
20200807201271,3,4,22,1,0,0,0
20200807201271,4,2,22,1,0,0,0
20200807201273,1,65,18,2,0,0,0
20200807201273,2,70,20,1,0,0,0
20200807201280,1,38,18,1,0,0,0
20200807201280,2,38,20,2,0,0,0
20200807201280,3,10,22,2,0,0,0
20200807201280,4,9,22,1,0,0,0
20200807201280,5,7,22,2,0,0,0
20200807201282,1,49,19,2,0,0,0
20200807201291,1,28,18,2,0,0,0
20200807201291,2,29,20,1,0,0,0
20200807201295,1,45,18,1,0,0,0
20200807201295,2,42,20,2,0,0,0
20200807201295,3,3,22,1,0,0,0
20200807201296,1,60,19,2,0,0,0
20200807201302,1,35,18,1,0,0,0
20200807201302,2,33,20,2,0,0,0
20200807201302,3,7,22,1,0,0,0
20200807201302,4,5,22,2,0,0,0
20200807201302,5,1,22,2,0,0,0
20200807201305,1,75,19,1,0,0,0
20200807201315,1,80,19,1,0,0,0
20200807201317,1,68,19,1,0,0,0
20200807201321,1,43,18,2,0,0,0
20200807201321,2,45,20,1,0,0,0
20200807201321,3,15,22,2,0,0,0
20200807201322,1,32,18,1,0,0,0
20200807201322,2,30,20,2,0,0,0
20200807201322,3,5,22,2,0,0,0
20200807201322,4,3,22,2,0,0,0
20200807201322,5,1,22,2,0,0,0
20200807201324,1,71,18,1,0,0,0
20200807201324,2,69,20,2,0,0,0
20200807201330,1,59,18,1,0,0,0
20200807201330,5,12,40,2,0,0,0
20200807201331,1,37,18,2,0,0,0
20200807201331,2,5,22,2,0,0,0
20200807201334,1,29,18,2,0,0,0
20200807201334,2,0,22,2,0,0,0
20200807201335,1,68,19,2,0,0,0
20200807201336,1,55,19,1,0,0,0
20200807201337,1,55,18,1,0,0,0
20200807201337,2,45,20,2,0,0,0
20200807201337,3,21,22,2,0,0,0
20200807201337,4,20,22,1,0,0,0
20200807201338,1,63,18,2,0,0,0
20200807201338,2,68,20,1,0,0,0
20200807201339,1,61,18,2,0,0,0
20200807201339,2,63,20,1,0,0,0
20200807201340,1,31,19,2,0,0,0
20200807201343,1,65,19,1,0,0,0
20200807201343,2,57,21,2,0,0,0
20200807201344,1,69,19,1,0,0,0
20200807201352,1,64,19,2,0,0,0
20200807201357,1,43,18,2,0,0,0
20200807201357,2,71,24,2,0,0,0
20200807201357,3,73,24,1,0,0,0
20200807201357,4,20,26,1,0,0,0
20200807201364,1,69,18,2,0,0,0
20200807201364,2,69,20,1,0,0,0
20200807201370,1,57,18,1,0,0,0
20200807201370,2,57,20,2,0,0,0
20200807201372,1,32,18,1,0,0,0
20200807201372,2,32,20,2,0,0,0
20200807201372,3,1,22,1,0,0,0
20200807201374,1,72,18,1,0,0,0
20200807201374,2,69,20,2,0,0,0
20200807201376,1,68,18,1,0,0,0
20200807201376,2,46,20,2,0,0,0
20200807201377,1,32,18,2,0,0,0
20200807201377,2,43,20,1,0,0,0
20200807201379,1,78,19,1,0,0,0
20200807201384,1,39,18,2,0,0,0
20200807201384,2,45,20,1,0,0,0
20200807201384,3,10,22,1,0,0,0
20200807201385,1,38,18,2,0,0,0
20200807201385,2,36,20,1,0,0,0
20200807201385,3,18,22,2,0,0,0
20200807201385,4,13,22,1,0,0,0
20200807201385,5,9,22,2,0,0,0
20200807201387,1,35,18,2,0,0,0
20200807201387,2,33,20,1,0,0,0
20200807201387,3,4,22,2,0,0,0
20200807201387,4,0,22,1,0,0,0
20200807201388,1,77,18,2,0,0,0
20200807201388,2,78,20,1,0,0,0
20200807201389,1,60,19,1,0,0,0
20200807201391,1,57,18,2,0,0,0
20200807201391,2,57,20,1,0,0,0
20200807201391,3,17,22,1,0,0,0
20200807201394,1,35,18,2,0,0,0
20200807201394,2,38,20,1,0,0,0
20200807201394,3,13,22,1,0,0,0
20200807201394,4,6,22,1,0,0,0
20200807201395,1,28,19,1,0,0,0
20200807201395,2,25,21,2,0,0,0
20200807201401,1,56,19,2,0,0,0
20200807201407,1,41,19,2,0,0,0
20200807201408,1,85,18,2,60,0,0
20200807201408,2,80,20,1,0,0,0
20200807201409,1,79,19,2,0,0,0
20200807201410,1,35,18,1,0,0,0
20200807201410,2,31,20,2,0,0,0
20200807201411,1,72,18,2,0,0,0
20200807201411,2,51,22,2,0,0,0
20200807201411,3,50,26,1,0,0,0
20200807201411,4,17,23,1,0,0,0
20200807201414,1,53,18,1,0,0,0
20200807201414,2,63,20,2,0,0,0
20200807201414,3,21,22,1,0,0,0
20200807201418,1,25,19,1,0,0,0
20200807201418,2,46,28,1,0,0,0
20200807201420,1,46,18,1,0,0,0
20200807201420,2,50,20,2,0,0,0
20200807201420,3,20,22,2,0,0,0
20200807201420,4,17,22,2,0,0,0
20200807201420,5,10,22,1,0,0,0
20200807201423,1,26,19,1,0,0,0
20200807201425,1,63,18,1,0,0,0
20200807201425,2,62,20,2,0,0,0
20200807201427,1,79,19,1,0,0,0
20200807201432,1,54,19,1,0,0,0
20200807201435,1,64,18,2,0,0,0
20200807201435,2,70,20,1,0,0,0
20200807201436,1,47,18,2,0,0,0
20200807201436,2,51,20,1,0,0,0
20200807201436,3,14,22,1,0,0,0
20200807201436,4,12,22,1,0,0,0
20200807201436,5,10,22,2,0,0,0
20200807201436,6,4,22,2,0,0,0
20200807201438,1,79,19,2,0,0,0
20200807201440,1,46,18,2,0,0,0
20200807201440,2,46,20,1,0,0,0
20200807201440,3,16,22,1,0,0,0
20200807201440,4,14,22,2,0,0,0
20200807201442,1,77,19,2,0,0,0
20200807201446,1,59,18,2,0,0,0
20200807201446,2,61,20,1,0,0,0
20200807201446,3,18,22,2,0,0,0
20200807201450,1,61,19,1,0,0,0
20200807201455,1,66,19,1,0,0,0
20200807201457,1,85,19,2,60,0,0
20200807201458,1,80,19,1,0,0,0
20200807201459,1,42,18,2,0,0,0
20200807201459,2,38,20,1,0,0,0
20200807201459,3,9,30,2,0,0,0
20200807201461,1,37,18,1,0,0,0
20200807201461,2,36,20,2,0,0,0
20200807201461,3,7,22,1,0,0,0
20200807201466,1,54,19,2,0,0,0
20200807201466,2,60,21,1,0,0,0
20200807201468,1,59,18,1,0,0,0
20200807201468,2,58,20,2,0,0,0
20200807201469,1,41,19,2,0,0,0
20200807201476,1,50,18,1,0,0,0
20200807201476,2,49,20,2,0,0,0
20200807201478,1,41,18,2,0,0,0
20200807201478,2,43,20,1,0,0,0
20200807201478,3,13,22,2,0,0,0
20200807201478,4,12,22,1,0,0,0
20200807201478,5,8,22,1,0,0,0
20200807201480,1,45,18,1,0,0,0
20200807201480,2,39,20,2,0,0,0
20200807201480,3,14,22,2,0,0,0
20200807201480,4,4,22,2,0,0,0
20200807201486,1,85,19,2,60,0,0
20200807201493,1,30,19,2,0,0,0
20200807201493,2,7,22,2,0,0,0
20200807201493,3,10,22,1,0,0,0
20200807201494,1,36,18,2,0,0,0
20200807201494,2,37,20,1,0,0,0
20200807201494,3,7,22,2,0,0,0
20200807201494,4,4,22,2,0,0,0
20200807201494,5,2,22,2,0,0,0
20200807201495,1,62,18,1,0,0,0
20200807201495,2,63,20,2,0,0,0
20200807201503,1,67,18,2,0,0,0
20200807201503,2,70,20,1,0,0,0
20200807201503,3,41,22,1,0,0,0
20200807201505,1,41,18,2,0,0,0
20200807201505,2,38,20,1,0,0,0
20200807201505,3,4,22,1,0,0,0
20200807201507,1,30,19,2,0,0,0
20200807201508,1,38,18,1,0,0,0
20200807201508,2,35,20,2,0,0,0
20200807201508,3,7,22,1,0,0,0
20200807201509,1,39,18,2,0,0,0
20200807201509,2,43,20,1,0,0,0
20200807201509,3,7,22,2,0,0,0
20200807201509,4,4,22,1,0,0,0
20200807201511,1,29,19,1,0,0,0
20200807201511,2,25,21,2,0,0,0
20200807201517,1,67,18,1,0,0,0
20200807201517,2,67,20,2,0,0,0
20200807201521,1,40,18,2,0,0,0
20200807201521,2,42,20,1,0,0,0
20200807201521,3,10,22,2,0,0,0
20200807201524,1,61,18,1,0,0,0
20200807201524,2,61,21,2,0,0,0
20200807201527,1,74,18,1,0,0,0
20200807201527,2,71,20,2,0,0,0
20200807201529,1,45,18,1,0,0,0
20200807201529,2,78,24,1,0,0,0
20200807201529,3,76,24,2,0,0,0
20200807201537,1,68,19,2,0,0,0
20200807201538,1,66,18,1,0,0,0
20200807201538,2,64,20,2,0,0,0
20200807201539,1,31,19,1,0,0,0
20200807201539,2,29,21,2,0,0,0
20200807201540,1,75,19,1,0,0,0
20200807201541,1,55,19,1,0,0,0
20200807201543,1,69,19,1,0,0,0
20200807201543,2,4,23,1,0,0,0
20200807201546,1,59,18,2,0,0,0
20200807201546,2,8,23,1,0,0,0
20200807201546,3,8,23,2,0,0,0
20200807201547,1,57,18,1,0,0,0
20200807201547,2,56,20,2,0,0,0
20200807201550,1,31,18,2,0,0,0
20200807201550,2,32,20,2,0,0,0
20200807201551,1,35,19,1,0,0,0
20200807201557,1,68,18,1,0,0,0
20200807201557,2,62,20,2,0,0,0
20200807201557,3,38,22,2,0,0,0
20200807201557,4,5,23,2,0,0,0
20200807201565,1,62,18,2,0,0,0
20200807201565,2,68,25,2,0,0,0
20200807201571,1,66,18,1,0,0,0
20200807201571,2,66,20,2,0,0,0
20200807201577,1,63,19,1,0,0,0
20200807201579,1,67,18,2,0,0,0
20200807201579,2,57,20,1,0,0,0
20200807201580,1,31,18,1,0,0,0
20200807201580,2,31,20,2,0,0,0
20200807201580,3,0,22,2,0,0,0
20200807201583,1,34,19,1,0,0,0
20200807201583,2,36,29,1,0,0,0
20200807201588,1,42,18,2,0,0,0
20200807201588,2,60,20,1,23,0,0
20200807201588,3,7,22,1,0,0,0
20200807201588,4,11,22,1,0,0,0
20200807201588,5,72,24,2,0,0,0
20200807201590,1,65,18,1,0,0,0
20200807201590,2,64,20,2,0,0,0
20200807201600,1,65,19,1,0,0,0
20200807201601,1,63,18,2,0,0,0
20200807201601,2,64,20,1,0,0,0
20200807201601,3,39,22,1,0,0,0
20200807201604,1,48,19,2,0,0,0
20200807201606,1,71,18,1,0,0,0
20200807201606,2,51,20,2,0,0,0
20200807201606,3,36,22,2,0,0,0
20200807201606,4,30,22,2,0,0,0
20200807201606,5,10,23,2,0,0,0
20200807201607,1,54,18,2,0,0,0
20200807201607,2,53,20,1,0,0,0
20200807201607,3,24,22,2,0,0,0
20200807201607,4,21,22,1,0,0,0
20200807201609,1,36,18,2,0,0,0
20200807201609,2,57,24,2,0,0,0
20200807201612,1,52,18,2,0,0,0
20200807201612,2,64,20,1,0,0,0
20200807201618,1,71,18,1,0,0,0
20200807201618,2,63,20,2,0,0,0
20200807201628,1,73,19,1,0,0,0
20200807201628,2,63,20,2,0,0,0
20200807201634,1,61,18,2,0,0,0
20200807201634,2,60,20,1,0,0,0
20200807201635,1,73,18,2,0,0,0
20200807201635,2,85,20,1,60,0,0
20200807201639,1,41,19,1,0,0,0
20200807201640,1,50,18,1,0,0,0
20200807201640,2,49,20,2,0,0,0
20200807201640,3,4,22,2,0,0,0
20200807201641,1,47,18,1,0,0,0
20200807201641,2,47,20,2,0,0,0
20200807201641,3,10,22,1,0,0,0
20200807201641,4,5,22,1,0,0,0
20200807201643,1,43,18,2,0,0,0
20200807201643,2,12,22,2,0,0,0
20200807201643,3,9,22,2,0,0,0
20200807201644,1,68,18,1,0,0,0
20200807201644,2,55,20,2,0,0,0
20200807201648,1,77,19,2,0,0,0
20200807201651,1,41,18,2,0,0,0
20200807201651,2,41,20,1,0,0,0
20200807201651,3,7,22,2,0,0,0
20200807201651,4,11,22,1,0,0,0
20200807201654,1,63,18,1,0,0,0
20200807201654,2,63,20,2,0,0,0
20200807201658,1,31,18,1,0,0,0
20200807201658,2,30,20,2,0,0,0
20200807201658,3,8,22,1,0,0,0
20200807201658,4,5,22,2,0,0,0
20200807201662,1,36,18,2,0,0,0
20200807201662,2,40,20,1,0,0,0
20200807201662,3,13,22,1,0,0,0
20200807201662,4,9,22,2,0,0,0
20200807201662,5,4,22,1,0,0,0
20200807201662,6,10,27,1,0,0,0
20200807201664,1,33,19,1,0,0,0
20200807201666,1,49,18,1,0,0,0
20200807201666,2,15,22,2,0,0,0
20200807201666,3,12,22,1,0,0,0
20200807201666,4,10,22,1,0,0,0
20200807201669,1,76,18,1,0,0,0
20200807201669,2,74,20,2,0,0,0
20200807201673,1,43,18,1,0,0,0
20200807201673,2,41,20,2,0,0,0
20200807201673,3,5,22,1,0,0,0
20200807201674,1,41,18,2,0,0,0
20200807201674,2,41,20,1,0,0,0
20200807201674,3,11,22,1,0,0,0
20200807201674,4,9,22,2,0,0,0
20200807201674,5,6,22,2,0,0,0
20200807201675,1,40,18,1,0,0,0
20200807201675,2,16,22,2,0,0,0
20200807201675,3,37,21,2,0,0,0
20200807201678,1,34,19,1,0,0,0
20200807201681,1,36,18,2,0,0,0
20200807201681,2,37,20,1,0,0,0
20200807201681,3,4,22,2,0,0,0
20200807201681,4,2,22,2,0,0,0
